generation	subpopulation	best estimate	genome	ground truth	entropy
0	0	0.9	1111100000000010011100010001001100000010111001101011000101000100	0.625	0.9880706979951268
1	0	0.95	1111010000111110111001110001001111100100100110110100110110111000	0.65625	0.962574885380539
2	0	0.85	1111100111001010110111111101101001001110011110001000101001011010	0.6875	0.9517357616328282
3	0	0.9	1111101111001010110111111101101000111010101111100010100011011101	0.6875	0.9538045363788648
4	0	0.85	1111101111001010110111111101010010100111010000000010001001000100	0.59375	0.9327943262869658
5	0	0.9	0101110000100010110101110001101010010011100111001100001100011001	0.65625	0.9290108048824097
6	0	0.85	0011101001010100001000000011000011100010111001101011001001011110	0.625	0.923307494219858
7	0	0.85	0011101001010100001001111111101011000010011001110100110111101010	0.625	0.9168693878888053
8	0	0.9	0000010100000010000101000010000001010001101011110110001010110111	0.6875	0.9139453428536473
9	0	0.85	1110100001111111011001111000001011100010111001101011001000101010	0.65625	0.9165678483053601
10	0	0.95	0000010100000010000101000010000001010001101011110110001010010101	0.71875	0.8954035151423921
11	0	0.85	1000110000100010000101000110001001000010110110011010101011011001	0.625	0.911134248181562
12	0	0.9	0110000100000010000101000010000001010001101011110110001010010101	0.71875	0.8967019858292773
13	0	0.9	1101101000000010000101000010000101010001101011010100001010011001	0.6875	0.8759180126456608
14	0	0.9	1101101000000000000101000010000001010001001011010100010111111011	0.6875	0.860954800898126
15	0	0.9	1001001111001010110110111110000001010001001011110110001010010101	0.65625	0.8684578009342787
16	0	0.95	0000010100000010000100000010000001000000010000110010001000101010	0.75	0.8451329932143034
17	0	0.9	0111101111001100110111111101100001100010111001101011001000101010	0.625	0.8325310259747289
18	0	0.85	0011101111001010110110111110000001110001001011110110001010010101	0.625	0.8324540844910656
19	0	0.9	0000110101100011010101000010000001010100010000110100110111101011	0.6875	0.8145747222080284
20	0	0.95	0111101111001100110111010000000001010100010001110110001010010010	0.625	0.8176900884225248
21	0	0.9	1001011100001100110101000010010001010100010001110110001010010010	0.65625	0.8143779878951745
22	0	0.9	1000010100000010000101000010000001010101101000001111100000010001	0.6875	0.7943300165189103
23	0	0.9	1101011100001111010110111101101101000000010000110010001000010001	0.59375	0.7894697438059767
24	0	0.9	1001011100001111010110111101101110010001101000001111110111011001	0.6875	0.7878346864572494
25	0	1.0	1000010100000010000101000010000001010101101011110100110011011000	0.78125	0.8052777821152237
26	0	0.9	1001111111001111010110111101101101000010010000110010001000101111	0.6875	0.8109720040900582
27	0	0.9	0001011100000010000100000010000011010001101011110100110111011001	0.71875	0.7915400880833515
28	0	0.9	1000010100010010000101000010000001010101101011110100110011011001	0.75	0.7571840223665963
29	0	0.95	1000010100010010000101000010000001010101101011110100110011011001	0.75	0.7363668412740333
30	0	0.85	1000010100010010000101000010000001010101101011110100110011011001	0.75	0.7083877344516961
31	0	0.95	1000010100010010000101000010000001010101101011110100110011011001	0.75	0.6827362646762256
32	0	1.0	0000010100010010000101000010000001010101101011110100110011011001	0.71875	0.6350647124386941
33	0	0.95	0000010100010010000101000010000001010101101011110100110011011001	0.71875	0.6435653972199702
34	0	0.9	1000010100010010000101000010000001010101101010110100111001101111	0.6875	0.5809092967253118
35	0	0.95	0000010101010010000101000010000001010001100000100010110011010001	0.6875	0.5410544161169026
36	0	0.9	1000010101001010000101000010010001010010010000110010101001010001	0.71875	0.5470437959283612
37	0	1.0	1010010101001010000101000010010001010001101011110100001010010101	0.75	0.5272198627772102
38	0	0.95	0010001101001010000101000010010001010001101011110100001010010101	0.75	0.5183628106837596
39	0	0.95	1000010101001010000101000010000001010101101011010100101010100101	0.75	0.49889075414446327
40	0	0.95	1000010101001010000101000010010001010010010000110010101001010000	0.75	0.46148946377570327
41	0	0.9	0010010101001010000101000010000001010101101011010100101010100101	0.75	0.444082752984832
42	0	0.9	0010010101001010000101000010000001010101101011010100101010100101	0.75	0.4236584995527754
43	0	0.9	1000010100001010000101000010010001010001101011110010101011010000	0.75	0.4379206799295992
44	0	0.9	1000010101001010000100000010000001010101101011110110101001010000	0.78125	0.4569659166297794
45	0	1.0	1000010100001010000101000010110001010001111000110000101001010001	0.78125	0.4582254092690531
46	0	0.95	1000010101001110000100000000000001010101101011111110101001010000	0.71875	0.4390396943515844
47	0	1.0	1000010100001010000101000010000001010101101011010100101011010001	0.8125	0.3961554662180853
48	0	0.95	1000010101001010000101000010000001010101101011010100111001010001	0.71875	0.3242546548394249
49	0	0.95	1010010101001010000101100010000001010101101011010100101001010000	0.78125	0.2835864515375581
50	0	0.95	1100010100001010000101000010000001010101101011010100101010110001	0.78125	0.3198399790391187
51	0	0.95	1000010101001010000101000010000001010001101010110010101001010001	0.75	0.32750776352581884
52	0	0.95	1100010101011010000101010010000001010100101011010100101011010001	0.75	0.32570326078825007
53	0	1.0	1000010101001010000101000010000001010100101011010100101011010001	0.8125	0.3277534534289019
54	0	0.9	1010010101001010000101100010000001010101101011010000101001010000	0.78125	0.29747433739105017
55	0	0.95	1010010101000010000101010010000001010100101011010100101001010000	0.8125	0.30013566257751273
56	0	0.95	1010010101000010000101000010000001010100101011010100101011010001	0.8125	0.30498601052300484
57	0	1.0	0000010101001010000101000010000001010101101011010100101011010001	0.75	0.3006847940128438
58	0	0.95	1010010101000010000101010010000001010101101011010100101001010001	0.75	0.28899906729387087
59	0	1.0	0000010101001010000101000010000001010101101011010100101011010001	0.75	0.2543527139148963
60	0	0.9	1010010101000010000101010010000001010101101011010100101001010000	0.78125	0.23950200513128414
61	0	0.95	1010010101000010000101010010000101010101101011010100101001010000	0.78125	0.24829182899811125
62	0	0.95	1000010101001010100101000010000001010100111011010100101001010000	0.78125	0.25711761487653967
63	0	0.95	1000010001000010000101011010000001110110101010010100101001010000	0.75	0.26973102520479325
64	0	0.95	1010010101000010000101010010000001010101101011010100101000010000	0.75	0.2885256757857396
65	0	1.0	0010010101001010000101000010000001010101101011010100101000010000	0.8125	0.2815283128313777
66	0	0.95	1010010101000010000101010010000001010100101011010100001001010001	0.75	0.2856170221439789
67	0	0.95	1010010101000010000101010010000001010100100011010100101001010001	0.78125	0.2923670958204591
68	0	0.95	1000010001000010000101011010100001110100101011010100001001010001	0.71875	0.29363901270099124
69	0	0.95	1010010101001010000101010010000001010100101011010100101000010000	0.8125	0.28794370733792346
70	0	1.0	1010010101001010000101000010000001010101101011010100101000010000	0.8125	0.2704126326005385
71	0	0.95	0010010101001010000101010010100001010101101011010100101010010000	0.8125	0.2763941013070234
72	0	1.0	0010010101001010000101010010100001010101101011010100101000010000	0.8125	0.26955468230913354
73	0	1.0	1010010100000010100101010010000001010101101011010100101010010000	0.75	0.2620387995252775
74	0	0.95	0010000101001010000101000010000001010101101011010100101000010000	0.8125	0.2261123708973701
75	0	0.95	0010000101001010000101000010000001010101101011010000101000010000	0.8125	0.2504067272471136
76	0	1.0	1010010101001010000101010010100001010100111011010100101010010000	0.8125	0.26138391971166364
77	0	1.0	1010010101011010000101000010001001010101101011010100101001010100	0.78125	0.26490428401607563
78	0	1.0	1010010101001010000101010010100001010101101011010100101010010000	0.8125	0.2594931338038335
79	0	1.0	0010010101001010000101000010000000010101101011010100001010010000	0.75	0.25772699339023614
80	0	0.95	1010010101011010000101000010001001010101101011010010101001010000	0.78125	0.2537478762095599
81	0	1.0	0010010101001010000101010010000001010111101011010100101010010000	0.78125	0.25515888461589387
82	0	1.0	0010000101001010000101000010100001010100101011010100101000010000	0.875	0.2779215236319777
83	0	1.0	0010000101001010000101000010000001010101101011010100101010010000	0.8125	0.2597985503559272
84	0	0.95	1010010101001010000101000010000001010101101011010100101010010000	0.8125	0.2588964944072173
85	0	1.0	0010000100001010000101100010000001010101101011010100101010010000	0.78125	0.22710887545282274
86	0	0.95	0010000100001010000101100010000001010100101011010101101000010000	0.8125	0.24420539103413208
87	0	1.0	1110000101001010000101010010100001010100101010010100101000010000	0.8125	0.23808761779032567
88	0	1.0	0010100101001010000101000010100001010100101011010100101010010000	0.84375	0.24682514970278505
89	0	0.95	1010010101001010000101000010100001010100101010010100101000010000	0.875	0.2620543967987708
90	0	0.95	1010000101001010000101100010000001010100101011010100101000010000	0.8125	0.27896546227188057
91	0	1.0	0010000101000010000101000010000001010100101011010100101010010000	0.84375	0.27056057034429226
92	0	0.95	1010000001001010000101000010100101010101101011110100101010010001	0.78125	0.3048893213624728
93	0	1.0	0010000100001010000101000010110001010100101010010100101000010000	0.84375	0.29842501776926955
94	0	1.0	1010000101001010000101000010100011010100101010010100101000010000	0.84375	0.28896096177553876
95	0	1.0	0010100101000010000101010010100001011100101010000100101010010001	0.78125	0.2574565737389987
96	0	1.0	0010000101001010100101010010100001010100101010010100101000010000	0.875	0.2761537694579809
97	0	1.0	1010000101001010000101010010100001010100101010010100101010010000	0.84375	0.2694901815045817
98	0	1.0	1010000101001010000101010010100001010100101010010100101000010000	0.84375	0.28106024130578666
99	0	1.0	1010000101111010000101000010100001010100101001010100101000010000	0.8125	0.29199987074149525
100	0	1.0	0010000101011010000101000010100001010100101001010100101010010000	0.84375	0.26725302272072365
101	0	1.0	1010000101101010000101000010100001010000101010010100101000010001	0.8125	0.2544888267949131
102	0	1.0	0010000101011010000101000010100001010100101001010100101010010000	0.84375	0.2506223736274382
103	0	1.0	1010000101001010000101010010101001010100101001010100101000010000	0.875	0.27458892307839755
104	0	1.0	0010000101001010000101000010100001010100101010010100101000010000	0.875	0.25986891148608554
